from_date,fin_network,division,branch_col,service_level,tarsrt,country,city,city2,from_postcode,thru_postcode,till_date,zone_code,remark,lookup,branch,zone
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Ka-Xikundu,,,,2098-01-01 00:00:00,X6POL,,Ka-Xikundu,POL,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Ka-Xitlakati,,,,2098-01-01 00:00:00,X5POL,,Ka-Xitlakati,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kayamnandi,,,,2098-01-01 00:00:00,X3ZCK,,Kayamnandi,ZCK,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kayaseput,,,,2098-01-01 00:00:00,X4RSB,,Kayaseput,RSB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kayser's Beach,,,,2098-01-01 00:00:00,X2ELS,,Kayser's Beach,ELS,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kei Mouth,,,,2098-01-01 00:00:00,X4ELS,,Kei Mouth,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Keiting,,,,2098-01-01 00:00:00,X4POL,,Keiting,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kelerana,,,,2098-01-01 00:00:00,X3ELS,,Kelerana,ELS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kelokilwe,,,,2098-01-01 00:00:00,X8KXE,,Kelokilwe,KXE,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kelso,,,,2098-01-01 00:00:00,X3DUR,,Kelso,DUR,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kendal,,,,2098-01-01 00:00:00,X2WIT,,Kendal,WIT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kendrew,,,,2098-01-01 00:00:00,X5CDO,,Kendrew,CDO,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kenegha Poort,,,,2098-01-01 00:00:00,X7ZCK,,Kenegha Poort,ZCK,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kenhardt,,,,2098-01-01 00:00:00,X4UTN,,Kenhardt,UTN,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kennedy's Vale,,,,2098-01-01 00:00:00,X5NLP,,Kennedy's Vale,NLP,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kensington,,,,2098-01-01 00:00:00,X4ELS,,Kensington,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kentani,,,,2098-01-01 00:00:00,X4ELS,,Kentani,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Keurboomsrivier,,,,2098-01-01 00:00:00,X4GRJ,,Keurboomsrivier,GRJ,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Keurboomstrand,Keurboomstrand,,,2098-01-01 00:00:00,X4GRJ,,KeurboomstrandKeurboomstrand,GRJ,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Keurboomstrand,Keurboomstrand Outlying,,,2098-01-01 00:00:00,X4GRJ,,KeurboomstrandKeurboomstrand Outlying,GRJ,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgabalatsane,,,,2098-01-01 00:00:00,X2ZAY,,Kgabalatsane,ZAY,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgabo,,,,2098-01-01 00:00:00,X2POL,,Kgabo,POL,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgakala,,,,2098-01-01 00:00:00,X3KXE,,Kgakala,KXE,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgalala,,,,2098-01-01 00:00:00,X3BFN,,Kgalala,BFN,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgamayasha,,,,2098-01-01 00:00:00,X6KXE,,Kgamayasha,KXE,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kganong,,,,2098-01-01 00:00:00,X7KIM,,Kganong,KIM,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kganwane,,,,2098-01-01 00:00:00,X8KXE,,Kganwane,KXE,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgaphamadi,,,,2098-01-01 00:00:00,X3POL,,Kgaphamadi,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgautswane,,,,2098-01-01 00:00:00,X5POL,,Kgautswane,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgobadi,,,,2098-01-01 00:00:00,X5KIM,,Kgobadi,KIM,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgobokwane,,,,2098-01-01 00:00:00,X4WIT,,Kgobokwane,WIT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgohlwane,,,,2098-01-01 00:00:00,X1POL,,Kgohlwane,POL,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgokgojane,,,,2098-01-01 00:00:00,X8KXE,,Kgokgojane,KXE,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgokgole,,,,2098-01-01 00:00:00,X8KXE,,Kgokgole,KXE,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgomohute,,,,2098-01-01 00:00:00,X7KIM,,Kgomohute,KIM,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgomo-Kgomo,,,,2098-01-01 00:00:00,X4ZAY,,Kgomo-Kgomo,ZAY,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgomotso,,,,2098-01-01 00:00:00,X4KIM,,Kgomotso,KIM,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgopeng,,,,2098-01-01 00:00:00,X4POL,,Kgopeng,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgoponeng,,,,2098-01-01 00:00:00,X5POL,,Kgoponeng,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgopung,,,,2098-01-01 00:00:00,X4POL,,Kgopung,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgoroshi,,,,2098-01-01 00:00:00,X2POL,,Kgoroshi,POL,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgosithebe,,,,2098-01-01 00:00:00,X7KXE,,Kgosithebe,KXE,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgotlopong,,,,2098-01-01 00:00:00,X5POL,,Kgotlopong,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgwaripe,,,,2098-01-01 00:00:00,X3POL,,Kgwaripe,POL,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kgwedimopitlo,,,,2098-01-01 00:00:00,X5KXE,,Kgwedimopitlo,KXE,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khakhala,,,,2098-01-01 00:00:00,X5POL,,Khakhala,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khakhanwa,,,,2098-01-01 00:00:00,X5POL,,Khakhanwa,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khaku,,,,2098-01-01 00:00:00,X5POL,,Khaku,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khalankomo,,,,2098-01-01 00:00:00,X9BFN,,Khalankomo,BFN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khalavha,,,,2098-01-01 00:00:00,X5POL,,Khalavha,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khamisa,,,,2098-01-01 00:00:00,X3UTT,,Khamisa,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khangela,,,,2098-01-01 00:00:00,X4POL,,Khangela,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khaukhwe,,,,2098-01-01 00:00:00,X5KIM,,Khaukhwe,KIM,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khavhambe,,,,2098-01-01 00:00:00,X6POL,,Khavhambe,POL,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khayalithe,,,,2098-01-01 00:00:00,X3ZCK,,Khayalithe,ZCK,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khayanisho,,,,2098-01-01 00:00:00,X3CDO,,Khayanisho,CDO,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kheis,,,,2098-01-01 00:00:00,X9UTN,,Kheis,UTN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khenana,,,,2098-01-01 00:00:00,X4EMG,,Khenana,EMG,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khethezinhle,,,,2098-01-01 00:00:00,X2DUR,,Khethezinhle,DUR,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khiba,,,,2098-01-01 00:00:00,X7BFN,,Khiba,BFN,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khibitswane,,,,2098-01-01 00:00:00,X5KIM,,Khibitswane,KIM,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khobadi,,,,2098-01-01 00:00:00,X4ELS,,Khobadi,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khohlo,,,,2098-01-01 00:00:00,X2UTT,,Khohlo,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khohlopong,,,,2098-01-01 00:00:00,X9BFN,,Khohlopong,BFN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khohlweni,Khohlweni,,,2098-01-01 00:00:00,X6ZCK,,KhohlweniKhohlweni,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khohlweni,Nkawulweni,,,2098-01-01 00:00:00,X6ZCK,,KhohlweniNkawulweni,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khokhovela,,,,2098-01-01 00:00:00,X4NLP,,Khokhovela,NLP,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khombaso,,,,2098-01-01 00:00:00,X4NLP,,Khombaso,NLP,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khonqeni,,,,2098-01-01 00:00:00,X2UTT,,Khonqeni,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khubusi,,,,2098-01-01 00:00:00,X9BFN,,Khubusi,BFN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khubvi,,,,2098-01-01 00:00:00,X5POL,,Khubvi,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khudunkgwane,,,,2098-01-01 00:00:00,X7KXE,,Khudunkgwane,KXE,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khudutlou,,,,2098-01-01 00:00:00,X5KIM,,Khudutlou,KIM,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khugxwala,,,,2098-01-01 00:00:00,X1UTT,,Khugxwala,UTT,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khuis,,,,2098-01-01 00:00:00,X7UTN,,Khuis,UTN,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khujwana,,,,2098-01-01 00:00:00,X4POL,,Khujwana,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khula Village,,,,2098-01-01 00:00:00,X3EMG,,Khula Village,EMG,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khumalo,Bhulushe,,,2098-01-01 00:00:00,X2DUR,,KhumaloBhulushe,DUR,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khumalo,Imeme,,,2098-01-01 00:00:00,X2DUR,,KhumaloImeme,DUR,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khumalo,Khumalo,,,2098-01-01 00:00:00,X2DUR,,KhumaloKhumalo,DUR,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khumbulu,,,,2098-01-01 00:00:00,X2NLP,,Khumbulu,NLP,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khunkwe,,,,2098-01-01 00:00:00,X8KXE,,Khunkwe,KXE,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khunotswane,,,,2098-01-01 00:00:00,X5RSB,,Khunotswane,RSB,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khunyana,,,,2098-01-01 00:00:00,X2ZCK,,Khunyana,ZCK,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khureng,,,,2098-01-01 00:00:00,X4POL,,Khureng,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khwatsha,,,,2098-01-01 00:00:00,X9BFN,,Khwatsha,BFN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khwebulana,,,,2098-01-01 00:00:00,X5ELS,,Khwebulana,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Khwetyana,,,,2098-01-01 00:00:00,X2ELS,,Khwetyana,ELS,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kiaat,,,,2098-01-01 00:00:00,X2NLP,,Kiaat,NLP,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kikahela,,,,2098-01-01 00:00:00,X6KIM,,Kikahela,KIM,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kilbarchan,,,,2098-01-01 00:00:00,X1NCS,,Kilbarchan,NCS,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kildare,,,,2098-01-01 00:00:00,X4NLP,,Kildare,NLP,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kilili,,,,2098-01-01 00:00:00,X2UTT,,Kilili,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Killarney,,,,2098-01-01 00:00:00,X4UTT,,Killarney,UTT,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kimall,,,,2098-01-01 00:00:00,X5NLP,,Kimall,NLP,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kingsley,,,,2098-01-01 00:00:00,X3NCS,,Kingsley,NCS,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kingswood,,,,2098-01-01 00:00:00,X4KXE,,Kingswood,KXE,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kinirapoort,,,,2098-01-01 00:00:00,X7ZCK,,Kinirapoort,ZCK,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kirkintulloch,,,,2098-01-01 00:00:00,X4NCS,,Kirkintulloch,NCS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kitty,,,,2098-01-01 00:00:00,X5POL,,Kitty,POL,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klaarkom,,,,2098-01-01 00:00:00,X6KIM,,Klaarkom,KIM,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klaarstroom,,,,2098-01-01 00:00:00,X4GRJ,,Klaarstroom,GRJ,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klaasvoogds,,,,2098-01-01 00:00:00,X5CPT,,Klaasvoogds,CPT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klanisi,,,,2098-01-01 00:00:00,X4ELS,,Klanisi,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klaserie,,,,2098-01-01 00:00:00,X4NLP,,Klaserie,NLP,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klein Brakrivier,Klein Brakrivier,,,2098-01-01 00:00:00,X2GRJ,,Klein BrakrivierKlein Brakrivier,GRJ,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klein Brakrivier,Reebok,,,2098-01-01 00:00:00,X2GRJ,,Klein BrakrivierReebok,GRJ,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klein Brakrivier,Tergniet,,,2098-01-01 00:00:00,X2GRJ,,Klein BrakrivierTergniet,GRJ,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klein Nourivier,,,,2098-01-01 00:00:00,X9VDB,,Klein Nourivier,VDB,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinbegin,,,,2098-01-01 00:00:00,X3UTN,,Kleinbegin,UTN,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinbos,,,,2098-01-01 00:00:00,X6PLZ,,Kleinbos,PLZ,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinemonde,,,,2098-01-01 00:00:00,X5PLZ,,Kleinemonde,PLZ,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinfontein,,,,2098-01-01 00:00:00,X2ZAY,,Kleinfontein,ZAY,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinfonteinstad,,,,2098-01-01 00:00:00,X3ZAY,,Kleinfonteinstad,ZAY,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinkrantz,,,,2098-01-01 00:00:00,X1GRJ,,Kleinkrantz,GRJ,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinplaat,,,,2098-01-01 00:00:00,X2GRJ,,Kleinplaat,GRJ,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinsee,,,,2098-01-01 00:00:00,X9UTN,,Kleinsee,UTN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kleinsoutpan,,,,2098-01-01 00:00:00,X4KXE,,Kleinsoutpan,KXE,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klerkskraal,,,,2098-01-01 00:00:00,X3RSB,,Klerkskraal,RSB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipbank,,,,2098-01-01 00:00:00,X1NCS,,Klipbank,NCS,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipdale,,,,2098-01-01 00:00:00,X5CPT,,Klipdale,CPT,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipdrift,,,,2098-01-01 00:00:00,X3KXE,,Klipdrift,KXE,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipfontein,Klipfontein,,,2098-01-01 00:00:00,X2RSB,,KlipfonteinKlipfontein,RSB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipfontein,Mogwase,,,2098-01-01 00:00:00,X2RSB,,KlipfonteinMogwase,RSB,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipheuvel,,,,2098-01-01 00:00:00,X4POL,,Klipheuvel,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipheuwel,,,,2098-01-01 00:00:00,X2CPT,,Klipheuwel,CPT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipkraal,,,,2098-01-01 00:00:00,X8BFN,,Klipkraal,BFN,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klippan,,,,2098-01-01 00:00:00,X4RSB,,Klippan,RSB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klippoortjie,,,,2098-01-01 00:00:00,X2WIT,,Klippoortjie,WIT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klippunt,,,,2098-01-01 00:00:00,X1UTN,,Klippunt,UTN,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klippunt Outlying,,,,2098-01-01 00:00:00,X1UTN,,Klippunt Outlying,UTN,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kliprand,,,,2098-01-01 00:00:00,X8VDB,,Kliprand,VDB,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kliprivier,,,,2098-01-01 00:00:00,X4NCS,,Kliprivier,NCS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipspruit,,,,2098-01-01 00:00:00,X4ZCK,,Klipspruit,ZCK,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipsteen,,,,2098-01-01 00:00:00,X4NLP,,Klipsteen,NLP,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipwal,,,,2098-01-01 00:00:00,X6NCS,,Klipwal,NCS,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klipwater,,,,2098-01-01 00:00:00,X3ZAY,,Klipwater,ZAY,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Klufini,,,,2098-01-01 00:00:00,X8BFN,,Klufini,BFN,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kluitfontein,,,,2098-01-01 00:00:00,X4ZAY,,Kluitfontein,ZAY,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Knapdaar,,,,2098-01-01 00:00:00,X6BFN,,Knapdaar,BFN,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Knysna,,,,2098-01-01 00:00:00,X3GRJ,,Knysna,GRJ,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koaring,,,,2098-01-01 00:00:00,X7ZCK,,Koaring,ZCK,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kobanqaba Mouth,,,,2098-01-01 00:00:00,X5ELS,,Kobanqaba Mouth,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koeboes,,,,2098-01-01 00:00:00,X10UN,,Koeboes,UTN,10
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koebung,,,,2098-01-01 00:00:00,X7ZCK,,Koebung,ZCK,7
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koedoeskop,,,,2098-01-01 00:00:00,X4RSB,,Koedoeskop,RSB,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koedoespoort,,,,2098-01-01 00:00:00,X5ZAY,,Koedoespoort,ZAY,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koedoespruit,,,,2098-01-01 00:00:00,X3RSB,,Koedoespruit,RSB,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koegrabie,,,,2098-01-01 00:00:00,X4UTN,,Koegrabie,UTN,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kohlo,,,,2098-01-01 00:00:00,X3UTT,,Kohlo,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koingnaas,,,,2098-01-01 00:00:00,X9VDB,,Koingnaas,VDB,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kokomeng,,,,2098-01-01 00:00:00,X5KIM,,Kokomeng,KIM,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koks Hill,,,,2098-01-01 00:00:00,X3ZCK,,Koks Hill,ZCK,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kokwaneng,,,,2098-01-01 00:00:00,X5NLP,,Kokwaneng,NLP,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kolke,,,,2098-01-01 00:00:00,X5UTN,,Kolke,UTN,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kolofini,,,,2098-01-01 00:00:00,X4ELS,,Kolofini,ELS,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kolong,,,,2098-01-01 00:00:00,X5KIM,,Kolong,KIM,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koloni,,,,2098-01-01 00:00:00,X6UTT,,Koloni,UTT,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komanishini,,,,2098-01-01 00:00:00,X3UTT,,Komanishini,UTT,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komati,,,,2098-01-01 00:00:00,X2WIT,,Komati,WIT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kome,,,,2098-01-01 00:00:00,X4POL,,Kome,POL,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komkhulu,Komkhulu,,,2098-01-01 00:00:00,X6ZCK,,KomkhuluKomkhulu,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komkhulu,Luqaqeni,,,2098-01-01 00:00:00,X6ZCK,,KomkhuluLuqaqeni,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komkhulu,Mnceba,,,2098-01-01 00:00:00,X6ZCK,,KomkhuluMnceba,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komkhulu,Santombe,,,2098-01-01 00:00:00,X6ZCK,,KomkhuluSantombe,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komkhulu,Sikhewini,,,2098-01-01 00:00:00,X6ZCK,,KomkhuluSikhewini,ZCK,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Komkulu,,,,2098-01-01 00:00:00,X5ELS,,Komkulu,ELS,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kommaggas,,,,2098-01-01 00:00:00,X9UTN,,Kommaggas,UTN,9
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kommandokraal,,,,2098-01-01 00:00:00,X5GRJ,,Kommandokraal,GRJ,5
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kommissiedrif,,,,2098-01-01 00:00:00,X3BFN,,Kommissiedrif,BFN,3
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kommissiedrift,,,,2098-01-01 00:00:00,X1RSB,,Kommissiedrift,RSB,1
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kommissiepoort,,,,2098-01-01 00:00:00,X4BFN,,Kommissiepoort,BFN,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Konke,,,,2098-01-01 00:00:00,X8KXE,,Konke,KXE,8
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Konqeni,,,,2098-01-01 00:00:00,X2UTT,,Konqeni,UTT,2
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Konstabel,,,,2098-01-01 00:00:00,X6CPT,,Konstabel,CPT,6
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Kontante,,,,2098-01-01 00:00:00,X4ZAY,,Kontante,ZAY,4
2022-01-01 00:00:00,ZADISFINNET,0,0,exp,,ZA,Koo,,,,2098-01-01 00:00:00,X6CPT,,Koo,CPT,6
