suburb,col2,col3,col4,town_code
QUEENSMEAD,4147,4147,S,AZT
QUEENSMEAD INDUSTRIAL AREA,4147,4147,S,AZT
QUEENSMEAD INDUSTRIELE GEBIED,4147,4147,S,AZT
SAVANNAH,4147,4147,S,AZT
SAVANNAH PARK,4147,4147,S,AZT
ST JAMES,4147,4147,S,AZT
THE OAKS,4147,4147,S,AZT
ANGOLA,4148,4148,S,AZT
RESERVOIR HILLS NEW,4148,4148,S,AZT
UMLAZI GX5,4148,4148,S,AZT
UMLAZI H1,4148,4148,S,AZT
UMLAZI HX1,4148,4148,S,AZT
ILLOVO,4150,4150,S,AZT
EMNINI,4151,4151,S,AZT
SIRIPATH ROAD,4152,4152,M,DUR
ORIENT PARK,4153,4153,S,AZT
WESTMONT,4153,4153,S,AZT
PHILANI DORP,4154,4154,S,IPG
PHILANI VALLEI,4154,4154,S,IPG
PHILANI VALLEY,4154,4154,S,IPG
PHILANI VILLAGE,4154,4154,S,IPG
ILLOVO BEACH,4155,4155,S,AZT
BROADLANDS,4156,4156,S,AZT
CLAYFIELD,4156,4156,S,AZT
CLAYFIELD FASE 1,4156,4156,S,AZT
CLAYFIELD FASE 4,4156,4156,S,AZT
CLAYFIELD PHASE 1,4156,4156,S,AZT
CLAYFIELD PHASE 4,4156,4156,S,AZT
KINDLEWOOD,4156,4156,S,AZT
NEW COTTAGES,4156,4156,S,AZT
PHOENIX INDUSTRIAL AREA,4156,4156,S,AZT
PHOENIX INDUSTRIAL PARK,4156,4156,S,AZT
PHOENIX INDUSTRIELE GEBIED,4156,4156,S,AZT
SACCARINE,4156,4156,S,AZT
CLAIRWOOD,4157,4157,M,DUR
SOUTHGATE,4157,4157,M,DUR
CAMPBELLSTOWN,4158,4158,M,DUR
EASTBURY PARK,4158,4158,M,DUR
MIMOSA PLACE,4158,4158,M,DUR
LA LUCIA,4159,4159,M,DUR
MFUME,4160,4160,S,AZT
NORTHRIDGE PARK,4162,4162,S,AZT
SUMMERFIELDS,4162,4162,S,AZT
WESTWOOD GARDENS,4162,4162,S,AZT
WOODHAVEN,4163,4163,M,DUR
WOODHAVEN PARK,4163,4163,M,DUR
CLANSTHAL,4170,4170,M,DUR
CRAIGIE BURN,4170,4170,M,DUR
CRAIGIEBURN,4170,4170,M,DUR
DANGANYA,4170,4170,M,DUR
DANGANYA AREA 6,4170,4170,M,DUR
EMAGABENI,4170,4170,M,DUR
ILFRACOMBE,4170,4170,M,DUR
ILLFRACOMBE,4170,4170,M,DUR
ISIPHONGO,4170,4170,M,DUR
KWAMTHATHELWA,4170,4170,M,DUR
MAGABHENI,4170,4170,M,DUR
NEW HAVEN,4170,4170,M,DUR
ROSENEATH,4170,4170,M,DUR
ROSENEATH HEIGHTS,4170,4170,M,DUR
ROSENEATH HOOGTE,4170,4170,M,DUR
SAICCOR,4170,4170,M,DUR
SAICCOR VILLAGE,4170,4170,M,DUR
UMKOMAAS,4170,4170,M,DUR
WIDENHAM,4170,4170,M,DUR
WILLOWGLEN,4170,4170,M,DUR
ROSENEATH,4171,4171,M,DUR
SUNPARK,4171,4171,M,DUR
AMANDAWE,4172,4172,R,SOG
SCOTTBURGH,4172,4172,R,SOG
AMANDAWE,4180,4180,R,UZO
BHUDUBHUDU,4180,4180,R,UZO
CROCWORLD,4180,4180,R,UZO
ESPERANZA,4180,4180,R,UZO
ETHEKWINI,4180,4180,R,UZO
FREELAND PARK,4180,4180,R,UZO
HAZELWOOD,4180,4180,R,UZO
HAZELWOOD TOWNSHIP,4180,4180,R,UZO
IFAFA MARINA,4180,4180,R,UZO
MKOMANZI DRIFT,4180,4180,R,UZO
RENISHAW,4180,4180,R,UZO
SCOTTBURGH,4180,4180,R,UZO
SCOTTBURGH SOUTH,4180,4180,R,UZO
SCOTTBURGH-SUID,4180,4180,R,UZO
SEZELA,4180,4180,R,UZO
UMDONI,4180,4180,R,UZO
UMZINTO,4180,4180,R,UZO
UMZINTO AH,4180,4180,R,UZO
UMZINTO AH OUTLYING,4180,4180,R,UZO
UMZINTO EXT 2,4180,4180,R,UZO
UMZINTO EXT 3,4180,4180,R,UZO
UMZINTO EXT 4,4180,4180,R,UZO
UMZINTO EXT 5,4180,4180,R,UZO
UMZINTO EXT 6,4180,4180,R,UZO
UMZINTO EXT 7,4180,4180,R,UZO
UMZINTO EXT 9,4180,4180,R,UZO
UMZINTO NU,4180,4180,R,UZO
UMZINTO OUTLYING,4180,4180,R,UZO
UMZINTO PORTION 5,4180,4180,R,UZO
UMZINTO SP,4180,4180,R,UZO
RENISHAW,4181,4181,R,SOG
PARK RYNIE,4182,4182,R,PKR
KELSO,4183,4183,R,SOG
PALM BEACH,4184,4184,R,SOG
PENNINGTON,4184,4184,R,SOG
SCOTTBURGH OCEAN VIEW,4184,4184,R,SOG
UMDONI VILLAGE,4184,4184,R,SOG
ELYSIUM,4185,4185,R,SOG
IFAFA BEACH,4185,4185,R,SOG
MTWALUME,4186,4186,R,SOG
NDONDOLO,4187,4187,R,SOG
QWABE,4187,4187,R,SOG
QWABE N,4187,4187,R,SOG
OGWINI,4188,4188,R,SOG
EMAGABENI,4189,4189,R,SOG
LUTHULI,4189,4189,R,SOG
MAGABENI,4189,4189,R,SOG
UMBUMBULU,4189,4189,R,SOG
UMGABABA SOUTH,4189,4189,R,SOG
DUDUDU,4192,4192,R,SOG
UMDONI,4193,4193,R,MAR
ASOKA HEIGHTS,4200,4200,R,UZO
ASOKAHOOGTE,4200,4200,R,UZO
CASSANOVA,4200,4200,R,UZO
ESPERANZA VILLAGE,4200,4200,R,UZO
GHANDIE NAGAR,4200,4200,R,UZO
HANDINAGI,4200,4200,R,UZO
HAZELWOOD,4200,4200,R,UZO
RIVERSIDE PARK,4200,4200,R,UZO
ROSEVILLE,4200,4200,R,UZO
ROSHAN HEIGHTS,4200,4200,R,UZO
SHAYAMOYA,4200,4200,R,UZO
THUTHUKANI,4200,4200,R,UZO
UMZINTO,4200,4200,R,UZO
UMZINTO STA,4201,4201,R,UZO
BRAEMAR,4202,4202,O,BMA
KENTERTON,4204,4204,R,UZO
SANGCWABA,4206,4206,R,UZO
JOE SLOVO,4207,4207,M,DUR
MAGININDANE,4207,4207,M,DUR
AMANGAMAZI,4209,4209,R,UZO
BHUDUBHUDU,4209,4209,R,UZO
EMALANGENI,4209,4209,R,UZO
MAFITHINI,4209,4209,R,UZO
MHLANGAMKHULU,4209,4209,R,UZO
SEZELA,4215,4215,R,SOG
MDASHA,4216,4216,R,SOG
BUHLEBUYEZA,4220,4220,O,HBD
CATALINA BAY,4220,4220,O,HBD
HIBBERDENE,4220,4220,O,HBD
KLOOF END,4220,4220,O,HBD
LINDELANI,4220,4220,O,HBD
PUMULA CAFE,4220,4220,O,HBD
SPORTS CLUB,4220,4220,O,HBD
TOP SHOP,4220,4220,O,HBD
WILDER VALLEY,4220,4220,O,HBD
WOOD STORE,4220,4220,O,HBD
WOODGRANGE,4220,4220,O,HBD
WOODGRANGE ON SEA,4220,4220,O,HBD
CLIFTON PARK,4221,4221,O,HBD
FAIRVIEW MISSION,4225,4225,R,PSH
PHUMULA,4225,4225,R,PSH
PORT SHEPSTONE,4225,4225,R,PSH
UMZUMBE,4225,4225,R,PSH
MORRISON,4226,4226,R,PSH
ODEKE,4227,4227,R,PSH
ANERLEY,4230,4230,R,PSH
PRAIRE PARK,4230,4230,R,PSH
SOUTHPORT,4230,4230,R,PSH
SUNWICH PORT,4230,4230,R,PSH
OLD ST FAITHS,4235,4235,R,PSH
PUMULA,4235,4235,R,PSH
UMTENTWENI,4235,4235,R,PSH
ALBERSVILLE,4240,4240,R,PSH
ALBERTSVILLE,4240,4240,R,PSH
BEACH FRONT,4240,4240,R,PSH
BENDIGO,4240,4240,R,PSH
BOBOYI,4240,4240,R,PSH
CRESCENT STREET,4240,4240,R,PSH
DAFELENI,4240,4240,R,PSH
DAIRY ROAD,4240,4240,R,PSH
DEEPVALE ROAD,4240,4240,R,PSH
ESCOMBE STREET,4240,4240,R,PSH
FLOWER FOUNDATION,4240,4240,R,PSH
HIBISCUS ROAD,4240,4240,R,PSH
KING HAAKON DRIVE,4240,4240,R,PSH
KING HAAKON ROAD,4240,4240,R,PSH
KWA TATA,4240,4240,R,PSH
KWASITHOLE,4240,4240,R,PSH
MADLALA,4240,4240,R,PSH
MAGOG,4240,4240,R,PSH
MARBURG,4240,4240,R,PSH
MARBURG COMMONAGE NO 12223,4240,4240,R,PSH
MARBURG EXT 13,4240,4240,R,PSH
MARBURG EXT 14,4240,4240,R,PSH
MARBURG EXT 18,4240,4240,R,PSH
MARBURG EXT 2,4240,4240,R,PSH
MARBURG EXT 22,4240,4240,R,PSH
MARBURG EXT 3,4240,4240,R,PSH
MARBURG EXT 6,4240,4240,R,PSH
MARBURG SETTLEMENT LOT 36,4240,4240,R,PSH
MARBURG SETTLEMENT LOT 37,4240,4240,R,PSH
MARBURG TOWN BOARD MCP,4240,4240,R,PSH
MARBURG UIT 13,4240,4240,R,PSH
MARBURG UIT 14,4240,4240,R,PSH
MARBURG UIT 18,4240,4240,R,PSH
MARBURG UIT 22,4240,4240,R,PSH
MARBURG UIT 3,4240,4240,R,PSH
MARBURG UIT 6,4240,4240,R,PSH
MBANGO VALLEY,4240,4240,R,PSH
MELVILLE,4240,4240,R,PSH
MERCURY DRIVE,4240,4240,R,PSH
MERLEWOOD,4240,4240,R,PSH
OSLO BEACH,4240,4240,R,PSH
OSLO BEACH EXT 1,4240,4240,R,PSH
PALM ROAD,4240,4240,R,PSH
PELICAN ROAD,4240,4240,R,PSH
POLLUX ROAD,4240,4240,R,PSH
PORT SHEPSTONE,4240,4240,R,PSH
PORT SHEPSTONE EXT 1,4240,4240,R,PSH
PORT SHEPSTONE EXT 4,4240,4240,R,PSH
PORT SHEPSTONE PART 1 SP,4240,4240,R,PSH
PROTEA PARK,4240,4240,R,PSH
RATHBONEVILLE,4240,4240,R,PSH
RIDGE ROAD,4240,4240,R,PSH
RIFLE ROAD,4240,4240,R,PSH
SERVUS ROAD,4240,4240,R,PSH
SHELLY BEACH DRIVE-IN,4240,4240,R,PSH
SOUTHPORT,4240,4240,R,PSH
STAVENGER ROAD,4240,4240,R,PSH
TECHNICAL COLLEGE,4240,4240,R,PSH
TRAFFIC DEPT,4240,4240,R,PSH
UMBANGO,4240,4240,R,PSH
UMZIMKULU MILL,4240,4240,R,PSH
VICTORY ROAD,4240,4240,R,PSH
WHITE CITY,4240,4240,R,PSH
WIMPY CRESCENT,4240,4240,R,PSH
SEA PARK,4241,4241,R,PSH
IZOTSHA,4242,4242,O,ISH
NZOKHULAYO,4242,4242,O,ISH
PLAINS,4243,4243,R,PSH
PADDOCK,4244,4244,O,PDK
MEHLOMNYAMA,4246,4246,R,PSH
OSHABENI,4246,4246,R,PSH
VUSUSHABA,4246,4246,R,PSH
DWESHULA,4247,4247,O,DSA
GAMALAKHE,4249,4249,R,PSH
MURCHISON,4250,4250,R,PSH
AIKEN STREET,4251,4251,R,PSH
AIKENSTRAAT,4251,4251,R,PSH
MARBURG,4252,4252,R,PSH
BOBOYI,4253,4253,R,PSH
MCOSELA,4254,4254,R,PSH
NODALANE,4255,4255,R,PSH
MANTHINTA,4256,4256,R,PSH
KWAMADLALA,4258,4258,R,PSH
EDEN STORE,4260,4260,O,IZN
GUNDRIFT,4260,4260,O,IZN
IZINGOLWENI,4260,4260,O,IZN
MPUNZI DRIFT,4261,4261,O,IZN
GOLF COURSE,4265,4265,R,SYB
SHELLY BEACH,4265,4265,R,SYB
ST MICHAELS ON SEA,4265,4265,R,SYB
BOND STREET,4270,4270,R,UVG
COLIN STREET,4270,4270,R,UVG
EDWARD ROAD,4270,4270,R,UVG
UVONGO,4270,4270,R,UVG
BEACON ROCKS,4275,4275,R,UVG
EMOYENI,4275,4275,R,UVG
GAY RIDGE,4275,4275,R,UVG
GCILIMA,4275,4275,R,UVG
HOMESTEAD ROAD,4275,4275,R,UVG
KENT ROAD,4275,4275,R,UVG
LAWRENCE ROCKS,4275,4275,R,UVG
MARGATE,4275,4275,R,UVG
MARGATE BEACH,4275,4275,R,UVG
MARGATE EXT 3,4275,4275,R,UVG
MARGATE NORTH BEACH,4275,4275,R,UVG
OK MALL,4275,4275,R,UVG
PALM BEACH,4275,4275,R,UVG
RAMSGATE,4275,4275,R,UVG
RAMSGATE SOUTH,4275,4275,R,UVG
SEA SLOPES,4275,4275,R,UVG
SHELLY BEACH,4275,4275,R,UVG
TRAFALGAR,4275,4275,R,UVG
UVONGO,4275,4275,R,UVG
UVONGO BEACH,4275,4275,R,UVG
WINDSOR-ON-SEA,4275,4275,R,UVG
COLLIS ROAD,4276,4276,R,MAR
MANABA BEACH,4276,4276,R,MAR
MITCHELL AVE,4276,4276,R,MAR
RED CROSS,4276,4276,R,MAR
SOUTHBROOM,4277,4277,R,MAR
GATE STORE,4278,4278,R,MAR
GLENMORE BEACH,4278,4278,R,MAR
IVY BEACH,4278,4278,R,MAR
KWANZIMAKWE,4278,4278,R,MAR
LEISURE BAY,4278,4278,R,MAR
MUNSTER,4278,4278,R,MAR
THREE HILLS,4278,4278,R,MAR
TOWN BOARD,4278,4278,R,MAR
VOORTREKKERSTRAND,4278,4278,R,MAR
VILLAGE OF HAPPINESS,4280,4280,R,MAR
MARINA BEACH,4281,4281,R,MAR
HIBISCUS,4284,4284,R,MAR
RAMSGATE,4285,4285,O,RMG
KWASHAKA,4286,4286,O,RMG
BANNERS REST,4295,4295,O,PED
DOC WILSON POINT,4295,4295,O,PED
MEADOW BROOK,4295,4295,O,PED
NORTH SAND BLUFF,4295,4295,O,PED
PORT EDWARD,4295,4295,O,PED
RENNIES BEACH,4295,4295,O,PED
ROCKLANDS,4295,4295,O,PED
SALMON BAY,4295,4295,O,PED
MOUNT EDGECOMBE,4300,4300,M,DUR
MOUNT EDGECOMBE ESTATE 1,4300,4300,M,DUR
MOUNT EDGECOMBE ESTATE 2,4300,4300,M,DUR
MOUNT EDGECOMBE LANDGOED 1,4300,4300,M,DUR
MOUNT EDGECOMBE LANDGOED 2,4300,4300,M,DUR
ATHOLTON,4301,4301,M,DUR
COUNTRY CLUB,4301,4301,M,DUR
DALEFARM,4302,4302,M,DUR
MOUNT EDGECOMBE,4302,4302,M,DUR
MOUNT EDGECOMBE ESTATE 1,4302,4302,M,DUR
MOUNT EDGECOMBE ESTATE 2,4302,4302,M,DUR
MOUNT EDGECOMBE LANDGOED 1,4302,4302,M,DUR
MOUNT EDGECOMBE LANDGOED 2,4302,4302,M,DUR
MOUNT ROYAL,4302,4302,M,DUR
WHITEHOUSE,4302,4302,M,DUR
AFRICA,4309,4309,M,DUR
AMAOTI,4309,4309,M,DUR
AMAOTI E,4309,4309,M,DUR
AMATATA,4309,4309,M,DUR
AMATIKWE,4309,4309,M,DUR
AMATIKWE AREA 8,4309,4309,M,DUR
AMATIKWE AREA 9,4309,4309,M,DUR
AMATIKWE EXT 10,4309,4309,M,DUR
AMATIKWE EXT 8,4309,4309,M,DUR
AMATIKWE OUTLYING,4309,4309,M,DUR
ARMSTRONG HILL AH,4309,4309,M,DUR
BAMBAY,4309,4309,M,DUR
BESTERS,4309,4309,M,DUR
BHAMBAYI,4309,4309,M,DUR
BHULUSHE,4309,4309,M,DUR
BROOKS NEK MISSION,4309,4309,M,DUR
CHILI,4309,4309,M,DUR
CIBANE,4309,4309,M,DUR
CONGO,4309,4309,M,DUR
DUBE VILLAGE,4309,4309,M,DUR
EKAFULENI,4309,4309,M,DUR
EKAFULENI A,4309,4309,M,DUR
EKUPHAKAMENI,4309,4309,M,DUR
EMACHOBENI,4309,4309,M,DUR
EMAPLANZINI,4309,4309,M,DUR
EMAPULAZINI,4309,4309,M,DUR
EMBOKODWE,4309,4309,M,DUR
ETAFULENI,4309,4309,M,DUR
ETHAFENI,4309,4309,M,DUR
EZIMANGWENI,4309,4309,M,DUR
GLEBE,4309,4309,M,DUR
GOQOKAZI,4309,4309,M,DUR
HOLAWOLA,4309,4309,M,DUR
IMEME,4309,4309,M,DUR
INANDA,4309,4309,M,DUR
INANDA A,4309,4309,M,DUR
INANDA B,4309,4309,M,DUR
INANDA GLEBE,4309,4309,M,DUR
INANDA GLEBE FASE 3 UIT 3,4309,4309,M,DUR
INANDA GLEBE PHASE 3 EXT 3,4309,4309,M,DUR
INANDA NU,4309,4309,M,DUR
JOJWENI,4309,4309,M,DUR
KHUMALO,4309,4309,M,DUR
LANGALIBALELE,4309,4309,M,DUR
LANGALIBALELE C,4309,4309,M,DUR
LINDLEY,4309,4309,M,DUR
MAPHEPHETHA,4309,4309,M,DUR
MAWOTHI,4309,4309,M,DUR
MBHUKUBHU,4309,4309,M,DUR
MGANGENI,4309,4309,M,DUR
MISHINI,4309,4309,M,DUR
MSHAYAZAFE,4309,4309,M,DUR
MSHAYEZAFE,4309,4309,M,DUR
MZOMUSHA,4309,4309,M,DUR
NEWTOWN,4309,4309,M,DUR
NEWTOWN B,4309,4309,M,DUR
NEWTOWN B EXT,4309,4309,M,DUR
NEWTOWN SECTION B,4309,4309,M,DUR
NEWTOWN SECTION C,4309,4309,M,DUR
NGOQOKAZI,4309,4309,M,DUR
NGUDLINTABA,4309,4309,M,DUR
NHLUNGWANA,4309,4309,M,DUR
NHULUNGWANE,4309,4309,M,DUR
OHLANGE,4309,4309,M,DUR
PHOLA MISSION,4309,4309,M,DUR
SOWETO,4309,4309,M,DUR
STOP 8,4309,4309,M,DUR
TAFULA INANDA,4309,4309,M,DUR
UMZINYATHI,4309,4309,M,DUR
UPPER UKUMANANZA,4309,4309,M,DUR
ZAMBIA,4309,4309,M,DUR
AFRICA,4310,4310,S,KHU
AMATIKWE,4310,4310,S,KHU
BAMBAY,4310,4310,S,KHU
BESTER,4310,4310,S,KHU
BHAMBAYI,4310,4310,S,KHU
CHOBOZA,4310,4310,S,KHU
CONGO,4310,4310,S,KHU
DUBE VILLAGE,4310,4310,S,KHU
EGUGWINI,4310,4310,S,KHU
EKUMANAZENI,4310,4310,S,KHU
EKUPHAKAMENI,4310,4310,S,KHU
EMACHOBENI,4310,4310,S,KHU
EMAPULAZINI,4310,4310,S,KHU
EMZOMUSHA,4310,4310,S,KHU
ESIDONINI,4310,4310,S,KHU
EZIMANGWENI,4310,4310,S,KHU
INANDA,4310,4310,S,KHU
INANDA GLEBE,4310,4310,S,KHU
INKANGALA,4310,4310,S,KHU
INKANYEZI YOKUSA,4310,4310,S,KHU
KHUSANE,4310,4310,S,KHU
KWAMTHETHWA,4310,4310,S,KHU
KWANGCOLOSI,4310,4310,S,KHU
LANGALIBALELE,4310,4310,S,KHU
LANGALIBALELE FASE 2,4310,4310,S,KHU
LANGALIBALELE PHASE 2,4310,4310,S,KHU
MBOZAMO,4310,4310,S,KHU
MSHAYAZAFE,4310,4310,S,KHU
MSHAYEZAFE,4310,4310,S,KHU
MZOMUSHA,4310,4310,S,KHU
NEWTOWN,4310,4310,S,KHU
NEWTOWN C,4310,4310,S,KHU
NEWTOWN SECTION A,4310,4310,S,KHU
NEWTOWN SECTION B,4310,4310,S,KHU
NEWTOWN SECTION C,4310,4310,S,KHU
NGONWENI,4310,4310,S,KHU
NHLUNGWANA,4310,4310,S,KHU
OHLANGE,4310,4310,S,KHU
PHOLA/MLOSHI,4310,4310,S,KHU
SENZOKUHLE,4310,4310,S,KHU
STOP 8,4310,4310,S,KHU
EMAPHEPHETHENI,4312,4312,M,DUR
BURNSIDE,4319,4319,S,VAM
GATEWAY,4319,4319,S,VAM
HERRWOOD PARK,4319,4319,S,VAM
IZINGA RIDGE,4319,4319,S,VAM
NEWSEL BEACH,4319,4319,S,VAM
PRESTONDALE,4319,4319,S,VAM
ROLLING HILLS,4319,4319,S,VAM
SELECTION BEACH,4319,4319,S,VAM
SOMERSET PARK,4319,4319,S,VAM
UMDLOTI,4319,4319,S,VAM
UMDLOTI BEACH,4319,4319,S,VAM
UMHLANGA,4319,4319,S,VAM
UMHLANGA MANORS,4319,4319,S,VAM
UMHLANGA RIDGE,4319,4319,S,VAM
UMHLANGA ROCKS,4319,4319,S,VAM
WATERLOO,4319,4319,S,VAM
WESTRIDGE,4319,4319,S,VAM
GATEWAY,4320,4320,M,DUR
UMHLANGA ROCKS,4320,4320,M,DUR
GATEWAY,4321,4321,M,DUR
DAWNCREST,4338,4338,S,VAM
BARRS FLATS,4339,4339,S,VAM
BRINDHAVEN,4339,4339,S,VAM
BUFFELS DRAAI,4339,4339,S,VAM
CANELANDS,4339,4339,S,VAM
CANELANDS EXT 2,4339,4339,S,VAM
CANELANDS INDUSTRIAL,4339,4339,S,VAM
CANELANDS UIT 2,4339,4339,S,VAM
CHARNWOOD,4339,4339,S,VAM
CONISTON,4339,4339,S,VAM
CORDOBA GARDENS,4339,4339,S,VAM
CORDORA GARDENS,4339,4339,S,VAM
CUBA,4339,4339,S,VAM
DAWN CREST,4339,4339,S,VAM
DAWNCREST,4339,4339,S,VAM
DAWNCREST NORTH,4339,4339,S,VAM
EMTHEMBENI,4339,4339,S,VAM
EVEREST HEIGHTS,4339,4339,S,VAM
FAIRVIEW PARK,4339,4339,S,VAM
GRANGE,4339,4339,S,VAM
GRANGETOWN EXT 1,4339,4339,S,VAM
GRANGETOWN EXT 13,4339,4339,S,VAM
HAZELMERE,4339,4339,S,VAM
LINDELANI,4339,4339,S,VAM
LITCHI FARM,4339,4339,S,VAM
LITCHIE FARM,4339,4339,S,VAM
LOTUSVILLE,4339,4339,S,VAM
MEADOWLANDS,4339,4339,S,VAM
MISSIONLANDS,4339,4339,S,VAM
MOSCOUW,4339,4339,S,VAM
MOUNT MORELAND,4339,4339,S,VAM
MOUNT VERNON,4339,4339,S,VAM
MOUNT VIEW,4339,4339,S,VAM
MOUNTVIEW,4339,4339,S,VAM
MT MORELAND,4339,4339,S,VAM
MZOMUHLE,4339,4339,S,VAM
NIGERIA,4339,4339,S,VAM
OAKLANDS,4339,4339,S,VAM
OLD MUTUAL,4339,4339,S,VAM
OSINDISWENI HOSPITAL,4339,4339,S,VAM
OTTAWA,4339,4339,S,VAM
PALESTINE,4339,4339,S,VAM
PARKGATE,4339,4339,S,VAM
REDCLIFFE,4339,4339,S,VAM
REDCLIFFE COMMUNITY,4339,4339,S,VAM
REDCLIFFE COMMUNITY HOUSING,4339,4339,S,VAM
RIET RIVER,4339,4339,S,VAM
RIETRIVIER,4339,4339,S,VAM
RIVERVIEW PARK,4339,4339,S,VAM
RIYADH,4339,4339,S,VAM
SAANA TOWNSHIP,4339,4339,S,VAM
SANAA,4339,4339,S,VAM
SANAA DORPSGEBIED,4339,4339,S,VAM
SANAA TOWNSHIP,4339,4339,S,VAM
SOUTH RIDGE,4339,4339,S,VAM
SOUTHRIDGE,4339,4339,S,VAM
SOUTHRIDGE CIRCLE,4339,4339,S,VAM
SURIYA HEIGHTS,4339,4339,S,VAM
SURYA HEIGHTS,4339,4339,S,VAM
TEA ESTATE,4339,4339,S,VAM
TEMPLE VALLEY,4339,4339,S,VAM
TRENANCE PARK,4339,4339,S,VAM
UMDHLOTI HEIGHTS,4339,4339,S,VAM
UMDLOTI HEIGHTS,4339,4339,S,VAM
VALDIN HEIGHTS,4339,4339,S,VAM
VERULAM,4339,4339,S,VAM
WATERLOO,4339,4339,S,VAM
WINDERMERE AH,4339,4339,S,VAM
ZWELITSHA,4339,4339,S,VAM
BUFFELSDRAAI,4340,4340,S,VAM
DAWN CREST,4340,4340,S,VAM
EMTHEMBENI,4340,4340,S,VAM
HAZELMERE,4340,4340,S,VAM
OSINDISWENI HOSPITAL,4340,4340,S,VAM
SOMARIA'S STORE,4340,4340,S,VAM
UMDLOTI HEIGHTS,4340,4340,S,VAM
VERULAM,4340,4340,S,VAM
GEQINDLEBE,4341,4341,M,DUR
EMBUYENI,4342,4342,M,DUR
ENTABENI,4342,4342,M,DUR
EZIMPONDWENI,4342,4342,M,DUR
GUNJINI,4342,4342,M,DUR
HLOMANTHETHE,4342,4342,M,DUR
IQADI,4342,4342,M,DUR
IQADI OUTLYING,4342,4342,M,DUR
IQADI SP,4342,4342,M,DUR
ISIMINIYA,4342,4342,M,DUR
KWAZINI,4342,4342,M,DUR
LOWER MANAZA,4342,4342,M,DUR
MAHLALELA,4342,4342,M,DUR
MATATA,4342,4342,M,DUR
MDLOKOHLO,4342,4342,M,DUR
NDWEDWE,4342,4342,M,DUR
NGONGWENI,4342,4342,M,DUR
NKUMBANYUSWA,4342,4342,M,DUR
NTABASKOP,4342,4342,M,DUR
NTABENI,4342,4342,M,DUR
OGUNJINI,4342,4342,M,DUR
SENZOKUHLE,4342,4342,M,DUR
SONKOMBO,4342,4342,M,DUR
THEMBENI,4342,4342,M,DUR
UMKHUZA,4342,4342,M,DUR
UMSUNDUZE,4342,4342,M,DUR
UPPER BANTWANA,4342,4342,M,DUR
ZUBANE,4342,4342,M,DUR
THAFAMASI,4343,4343,S,VAM
AMAWOTANA,4344,4344,S,VAM
CANELANDS,4344,4344,S,VAM
COTTONLANDS,4345,4345,S,VAM
DAWNCREST MCP,4345,4345,S,VAM
MISSIONLANDS,4345,4345,S,VAM
MOUNT MORELAND,4345,4345,S,VAM
MT MORELAND,4345,4345,S,VAM
OAKLANDS,4345,4345,S,VAM
OTTAWA,4345,4345,S,VAM
PARKGATE,4345,4345,S,VAM
REDCLIFFE,4345,4345,S,VAM
REDCLIFFE 4,4345,4345,S,VAM
TRENANCE PARK,4345,4345,S,VAM
ONDINI,4348,4348,S,VAM
EZINDLOVINI,4349,4349,M,DUR
UMDLOTI BEACH,4350,4350,M,DUR
KWA-MASHU,4359,4359,M,DUR
KWA-MASHU B,4359,4359,M,DUR
KWA-MASHU C,4359,4359,M,DUR
KWA-MASHU D,4359,4359,M,DUR
KWA-MASHU E,4359,4359,M,DUR
KWA-MASHU F,4359,4359,M,DUR
KWA-MASHU G,4359,4359,M,DUR
KWA-MASHU H,4359,4359,M,DUR
KWA-MASHU J,4359,4359,M,DUR
KWA-MASHU K,4359,4359,M,DUR
KWA-MASHU L,4359,4359,M,DUR
KWA-MASHU M,4359,4359,M,DUR
KWA-MASHU N,4359,4359,M,DUR
KWA-MASHU P,4359,4359,M,DUR
KWA-MASHU Q,4359,4359,M,DUR
KWAMASHU,4359,4359,M,DUR
KWAMASHU HOSTEL,4359,4359,M,DUR
LINDELANI,4359,4359,M,DUR
LINDELANI D,4359,4359,M,DUR
NEWLANDS HEIGHTS,4359,4359,M,DUR
NEWLANDS HOOGTE,4359,4359,M,DUR
NTUZUMA,4359,4359,M,DUR
NTUZUMA B,4359,4359,M,DUR
NTUZUMA C,4359,4359,M,DUR
NTUZUMA E,4359,4359,M,DUR
NTUZUMA F,4359,4359,M,DUR
NTUZUMA G,4359,4359,M,DUR
NTUZUMA H,4359,4359,M,DUR
NTUZUMA H2,4359,4359,M,DUR
NTUZUMA H3,4359,4359,M,DUR
NTUZUMA J,4359,4359,M,DUR
QHAKAZA,4359,4359,M,DUR
QUARRY HEIGHTS,4359,4359,M,DUR
QUARRYHOOGTE,4359,4359,M,DUR
RICHMOND FARM,4359,4359,M,DUR
SHAYAMOYA,4359,4359,M,DUR
SIYANDA,4359,4359,M,DUR
KWAMASHU,4360,4360,M,DUR
KWAMASHU HOSTEL,4360,4360,M,DUR
NTUZUMA,4360,4360,M,DUR
NTUZUMA H,4360,4360,M,DUR
NTUZUMA H2,4360,4360,M,DUR
NTUZUMA H3,4360,4360,M,DUR
KWAMTHEMBENI,4361,4361,M,DUR
SIHLABELELO,4362,4362,M,DUR
THEMBALIHLE,4363,4363,M,DUR
QUARRY HEIGHTS,4364,4364,M,DUR
QUARRYHOOGTE,4364,4364,M,DUR
BURBREEZE,4380,4380,S,VAM
MAIDSTONE,4380,4380,S,VAM
